title,author,category,UK Key Stage,segments,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability grades_Kincaid,readability grades_ARI,readability grades_Coleman-Liau,readability grades_FleschReadingEase,readability grades_GunningFogIndex,readability grades_LIX,readability grades_SMOGIndex,readability grades_RIX,readability grades_DaleChallIndex,sentence info_characters_per_word,sentence info_syll_per_word,sentence info_words_per_sentence,sentence info_sentences_per_paragraph,sentence info_type_token_ratio,sentence info_characters,sentence info_syllables,sentence info_words,sentence info_wordtypes,sentence info_sentences,sentence info_paragraphs,sentence info_long_words,sentence info_complex_words,sentence info_complex_words_dc,word usage_tobeverb,word usage_auxverb,word usage_conjunction,word usage_pronoun,word usage_preposition,word usage_nominalization,sentence beginnings_pronoun,sentence beginnings_interrogative,sentence beginnings_article,sentence beginnings_subordination,sentence beginnings_conjunction,sentence beginnings_preposition,NER_PERSON,NER_NORP,NER_FAC,NER_ORG,NER_GPE,NER_LOC,NER_PRODUCT,NER_EVENT,NER_WORK_OF_ART,NER_LAW,NER_LANGUAGE,EMOT_fear,EMOT_anger,EMOT_trust,EMOT_surprise,EMOT_positive,EMOT_negative,EMOT_sadness,EMOT_disgust,EMOT_joy,EMOT_anticipation
"The Outdoor Girls at Wild Rose Lodge; Or, The Hermit of Moonlight Falls",Laura Lee Hope,Children's Book Series,Key Stage 4 (KS4),"I found plenty of blankets stowed away."" ""Fine!"" cried Will enthusiastically. ""Just the very thing! One of us  can take turns sleeping on the floor. It won't be the first time we've  slept on harder things."" ""Goodness, any one would think they were going to stay a month,"" said  Mollie in dismay. ""No, we won't stay a month,"" Will went on. ""But we are going to stay  until we find out what it is that has been bothering you girls. Do you  suppose we would leave you unprotected here? I should say not!""",502.0,122.0,11.0,3.4098360655737703,11.090909090909092,0.6557377049180327,0.0983606557377049,48.0,0.0577689243027888,0.2239583333333333,0.2833333333333333,34.633333333333326,45.01749999999999,6.920411583333333,17.74500000000002,39.650000000000006,103.29166666666669,12.486832980505138,7.0,10.8652875,3.9166666666666665,1.0833333333333333,96.0,1.0,0.7708333333333334,376.0,104.0,96.0,74.0,1.0,1.0,7.0,3.0,15.0,5.0,6.0,1.0,15.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294
The Uncommercial Traveller,Charles Dickens,,Key Stage 5 (KS5),"You might have sworn to  him for a soldier when he said it. One thing had perplexed me very much in going from bed to bed. A very  significant and cruel thing. I could find no young man but one. He had  attracted my notice, by having got up and dressed himself in his  soldier's jacket and trousers, with the intention of sitting by the fire;  but he had found himself too weak, and had crept back to his bed and laid  himself down on the outside of it.",453.0,99.0,5.0,3.6262626262626254,19.8,0.6868686868686869,0.0707070707070707,53.0,0.0220750551876379,-0.0481172839506172,0.5026543209876544,32.88333333333334,41.83433333333333,6.671203988888895,19.605000000000015,37.77777777777778,104.44444444444444,13.954451150103322,13.0,9.504055555555556,3.8777777777777778,1.1333333333333333,90.0,1.0,0.7222222222222222,349.0,102.0,90.0,65.0,1.0,1.0,13.0,4.0,8.0,0.0,2.0,7.0,15.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.05,0.05,0.2,0.1,0.15,0.05,0.1,0.05
Silas Marner,George Eliot,,Key Stage 2 (KS2),"""But it's no business o' mine. You're none o' my bargains, and I aren't a-going to try and 'bate your  price. If anybody 'll bid for you at your own vallying, let him. I'm  for peace and quietness, I am."" ""Yes, that's what every yapping cur is, when you hold a stick up at  him,"" said the farrier. ""But I'm afraid o' neither man nor ghost, and  I'm ready to lay a fair bet. _I_ aren't a turn-tail cur."" ""Aye, but there's this in it, Dowlas,"" said the landlord, speaking in a  tone of much candour and tolerance.",511.0,137.0,8.0,3.0437956204379564,17.125,0.5912408759124088,0.072992700729927,55.0,0.0880626223091976,0.2199999999999999,0.7,38.71196261682243,48.268878504672905,4.144970654205611,8.095420560747698,44.66915887850468,120.08411214953271,15.24744871391589,14.0,13.81351308411215,3.439252336448598,1.0654205607476634,107.0,1.0,0.7102803738317757,368.0,114.0,107.0,76.0,1.0,1.0,14.0,5.0,33.0,1.0,0.0,9.0,18.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1176470588235294,0.0588235294117647,0.0,0.1176470588235294,0.1764705882352941,0.0,0.1176470588235294,0.0588235294117647,0.1176470588235294
Notre-Dame de Paris,Victor Hugo,Harvard Classics,Key Stage 4 (KS4),"""And what complaints have they against the bailiff?"" ""Ah!"" said Gossip Jacques, ""because he is their lord."" ""Really?"" ""Yes, sire. They are knaves from the Cour-des-Miracles. They have        been complaining this long while, of the bailiff, whose vassals        they are. They do not wish to recognize him either as judge or as        voyer? ""[66]          ""Yes, certainly!"" retorted the king with a smile of satisfaction        which he strove in vain to disguise.",465.0,100.0,10.0,3.7,10.0,0.65,0.08,39.0,0.0666666666666666,0.1794642857142857,0.3178571428571429,26.72535211267606,35.89521126760563,11.02854387323944,29.913661971831004,31.21690140845071,90.71830985915491,15.24744871391589,14.0,11.161198591549296,4.633802816901408,1.2394366197183098,71.0,1.0,0.8028169014084507,329.0,88.0,71.0,57.0,1.0,1.0,14.0,5.0,18.0,4.0,0.0,2.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0625,0.1875,0.1875,0.0,0.0625,0.0625,0.0625
Villette,Charlotte Brontë,,Key Stage 2 (KS2),"In short, it was as fine a day as the finest summer could boast; but I  doubt whether I was not the sole inhabitant of the Rue Fossette, who  cared or remembered to note this pleasant fact.",189.0,41.0,1.0,3.682926829268293,41.0,0.8536585365853658,0.048780487804878,19.0,0.0211640211640211,0.2875,0.5041666666666667,12.553513513513511,15.7827027027027,6.760028891891892,70.96108108108109,16.962162162162162,50.51351351351352,10.745966692414834,5.0,8.885754054054054,3.972972972972973,1.162162162162162,37.0,1.0,0.8648648648648649,147.0,43.0,37.0,32.0,1.0,1.0,5.0,2.0,8.0,2.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.25,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333
The Story of the Amulet,E. Nesbit,Children's Literature,Key Stage 3 (KS3),"Robert spoke the  wishes of all when he said—    ""I do wish you'd go on."" So it sat up on the green-covered table and  went on. ""When you'd gone away,"" it said, ""I went to sand for a bit, and slept. I was tired out with all your silly wishes, and I felt as though I  hadn't really been to sand for a year."" ""To sand?"" Jane repeated. ""Where I sleep. You go to bed. I go to sand."" Jane yawned; the mention of bed made her feel sleepy. ""All right,"" said the Psammead, in offended tones.",483.0,130.0,11.0,3.023076923076923,11.818181818181818,0.5615384615384615,0.0923076923076923,52.0,0.0703933747412008,-0.1035714285714285,0.5776785714285714,35.8,44.9137,4.306406169999999,16.505000000000024,41.2,105.0,12.486832980505138,5.0,11.1229,3.47,1.05,100.0,1.0,0.66,347.0,105.0,100.0,66.0,1.0,1.0,5.0,3.0,16.0,2.0,0.0,3.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.1428571428571428,0.0
Ulysses,James Joyce,,Key Stage 4 (KS4),"To tell the truth he  was mean in fortunes and for the most part hankered about the  coffeehouses and low taverns with crimps, ostlers, bookies, Paul's men,  runners, flatcaps, waistcoateers, ladies of the bagnio and other rogues  of the game or with a chanceable catchpole or a tipstaff often at  nights till broad day of whom he picked up between his sackpossets much  loose gossip.",384.0,74.0,1.0,4.243243243243243,74.0,0.7567567567567568,0.027027027027027,31.0,0.0234375,-0.0502747252747252,0.4063186813186813,25.883333333333336,33.33590909090909,10.922942590909097,27.04500000000003,30.642424242424244,87.21212121212122,17.491376746189438,14.0,11.93419090909091,4.621212121212121,1.3333333333333333,66.0,1.0,0.8181818181818182,305.0,88.0,66.0,54.0,1.0,1.0,14.0,7.0,21.0,1.0,0.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
My Ántonia,Willa Cather,,Key Stage 4 (KS4),"Fuchs told me that the sunflowers were  introduced into that country by the Mormons; that at the time of the  persecution, when they left Missouri and struck out into the wilderness  to find a place where they could worship God in their own way, the  members of the first exploring party, crossing the plains to Utah,  scattered sunflower seed as they went. The next summer, when the long  trains of wagons came through with all the women and children, they had  the sunflower trail to follow.",493.0,95.0,2.0,4.221052631578948,47.5,0.6947368421052632,0.0526315789473684,46.0,0.0182555780933062,0.1599999999999999,0.3466666666666667,32.49418604651163,43.03883720930232,10.6563391627907,15.270581395348856,38.12093023255815,104.6046511627907,18.491933384829668,16.0,11.023379069767442,4.558139534883721,1.2325581395348837,86.0,1.0,0.7325581395348837,392.0,106.0,86.0,63.0,1.0,1.0,16.0,8.0,17.0,1.0,1.0,2.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.2666666666666666
The Soul of Man under Socialism,Oscar Wilde,,Key Stage 4 (KS4),"If a frost comes we shall not  have a hundred thousand men out of work, tramping about the streets in a  state of disgusting misery, or whining to their neighbours for alms, or  crowding round the doors of loathsome shelters to try and secure a hunch  of bread and a night's unclean lodging. Each member of the society will  share in the general prosperity and happiness of the society, and if a  frost comes no one will practically be anything the worse.",455.0,89.0,2.0,4.134831460674158,44.5,0.6741573033707865,0.0112359550561797,42.0,0.0153846153846153,-0.075,0.55,32.13421686746989,40.55566265060241,9.416532518072296,12.508072289156658,37.53734939759036,105.89156626506023,19.431676725154983,19.0,11.938601204819276,4.349397590361446,1.3012048192771084,83.0,1.0,0.6987951807228916,361.0,108.0,83.0,58.0,1.0,1.0,19.0,9.0,22.0,1.0,3.0,6.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.0,0.1379310344827586,0.2068965517241379,0.0689655172413793,0.1379310344827586,0.0689655172413793,0.0689655172413793
The Virginian: A Horseman of the Plains,Owen Wister,Western,Key Stage 3 (KS3),"He  thought of the Virginian in the wood. But what could either have done  for the other had he stayed to look for him among the pines? If the  cow-puncher came back to the corner, he would follow Balaam's tracks or  not. They would meet, at any rate, where the creeks joined. But they did not meet. And then to Balaam the prospect of going onward  to the Sunk Creek Ranch became more than he could bear.",404.0,87.0,6.0,3.7126436781609193,14.5,0.6896551724137931,0.0804597701149425,43.0,0.0272277227722772,0.125,0.2916666666666667,26.932564102564104,36.47038461538461,7.414658602564106,40.89576923076926,31.712820512820517,83.12820512820512,8.477225575051662,4.0,9.732094871794873,4.012820512820513,1.0256410256410255,78.0,1.0,0.7307692307692307,313.0,80.0,78.0,57.0,1.0,1.0,4.0,1.0,11.0,0.0,4.0,4.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2
The mystery of the Blue Train,Agatha Christie,,Key Stage 2 (KS2),"Van Aldin nodded. His worst fears were being realized. He rose from  his chair, and began pacing up and down the room, a habit of his when  agitated. Unable to contain his feelings any longer, he burst forth:    ""There is one thing no man can do, and that is to get a woman to  listen to reason. Somehow or other, they don't seem to have any kind of  _sense_. Talk of woman's instinct--why, it is well known all the world  over that a woman is the surest mark for any rascally swindler.",486.0,110.0,6.0,3.527272727272728,18.33333333333333,0.7,0.0272727272727272,52.0,0.0411522633744856,-0.0967592592592592,0.6689814814814815,36.008297872340435,44.159468085106376,7.091083670212768,4.325000000000017,39.30212765957447,103.5744680851064,13.954451150103322,9.0,11.49049574468085,3.9468085106382977,1.2659574468085106,94.0,1.0,0.7659574468085106,371.0,119.0,94.0,72.0,1.0,1.0,9.0,4.0,19.0,6.0,1.0,4.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0
The Anatomy of Melancholy,Robert Burton,,Key Stage 4 (KS4),"16, amongst other causes reckons up studium vehemens:  so doth Levinus Lemnius, lib. de occul. nat. mirac. lib. 1, cap. 16. [1972]Many men (saith he) come to this malady by continual [1973]study,  and night-waking, and of all other men, scholars are most subject to  it: and such Rhasis adds, [1974]that have commonly the finest wits. Cont. lib. 1, tract. 9, Marsilius Ficinus, de sanit. tuenda, lib. 1.  cap.",409.0,106.0,14.0,3.188679245283019,7.571428571428571,0.6226415094339622,0.0094339622641509,21.0,0.0904645476772616,-0.0361111111111111,0.4305555555555555,27.72253521126761,34.10408450704225,8.792544197183101,22.76436619718312,31.780281690140846,89.30985915492957,16.41640786499874,13.0,16.49866338028169,4.253521126760563,1.323943661971831,71.0,1.0,0.8169014084507042,302.0,94.0,71.0,58.0,1.0,1.0,13.0,6.0,42.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
Democracy in America — Volume 1,Alexis de Tocqueville,,Key Stage 5 (KS5),"If passing occurrences sometimes act as checks upon the passions of  democracy, the intelligence and the manners of the community exercise  an influence which is not less powerful and far more permanent. This is  extremely perceptible in the United States. In New England the education and the liberties of the communities were  engendered by the moral and religious principles of their founders.",396.0,66.0,3.0,5.015151515151516,22.0,0.7424242424242424,0.0,31.0,0.0101010101010101,0.1243371212121212,0.5651515151515151,28.002903225806453,34.41145161290323,14.733454016129034,4.724354838709687,35.12258064516129,97.48387096774194,24.908902300206645,22.0,12.314603225806453,5.274193548387097,1.6451612903225807,62.0,1.0,0.7580645161290323,327.0,102.0,62.0,47.0,1.0,1.0,22.0,16.0,22.0,3.0,0.0,4.0,2.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.15,0.0,0.4,0.05,0.0,0.05,0.1,0.05
Martin Eden,Jack London,,Key Stage 4 (KS4),"There was something wrong about it, and he resolved not to caper about  and play the fool. Yet he was not satisfied with his conclusion, and  when he found himself on the inside, he talked quickly and earnestly,  making a show of being carried away by what he was saying, so that, in  case he was wrong in not changing sides, his enthusiasm would seem the  cause for his carelessness. As they crossed Broadway, he came face to face with a new problem.",451.0,94.0,3.0,3.872340425531915,31.33333333333333,0.6382978723404256,0.0851063829787234,48.0,0.024390243902439,-0.156060606060606,0.7509090909090909,31.565542168674707,40.10168674698795,8.849799891566267,16.585180722891593,36.57349397590362,99.86746987951808,17.491376746189438,14.0,10.416673493975903,4.253012048192771,1.2530120481927711,83.0,1.0,0.6987951807228916,353.0,104.0,83.0,58.0,1.0,1.0,14.0,7.0,14.0,5.0,1.0,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.0416666666666666,0.1666666666666666,0.25,0.0833333333333333,0.0833333333333333,0.125,0.0416666666666666
Little Dorrit,Charles Dickens,,Key Stage 4 (KS4),"Now here's one of the advantages, or  disadvantages, of knowing a disappointed man. You hear the truth.' Whatever he had heard, and whether it deserved that name or another, it  sank into Clennam's mind. It so took root there, that he began to fear  Henry Gowan would always be a trouble to him, and that so far he had  gained little or nothing from the dismissal of Nobody, with all his  inconsistencies, anxieties, and contradictions.",436.0,91.0,4.0,3.923076923076923,22.75,0.6813186813186813,0.0549450549450549,40.0,0.036697247706422,-0.2275,0.49,30.8374025974026,37.92857142857143,9.854285753246751,11.118961038961077,35.47532467532468,96.48051948051948,19.431676725154983,15.0,10.941803896103895,4.428571428571429,1.3896103896103895,77.0,1.0,0.7662337662337663,341.0,107.0,77.0,59.0,1.0,1.0,15.0,9.0,17.0,1.0,1.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0,0.0
The Woman in White,Wilkie Collins,,Key Stage 2 (KS2),"He opened the dining-room door,  and called out angrily to know what ""that infernal noise"" meant. The  Count instantly got up from the piano. ""Ah! if Percival is coming,"" he  said, ""harmony and melody are both at an end. The Muse of Music, Miss  Halcombe, deserts us in dismay, and I, the fat old minstrel, exhale  the rest of my enthusiasm in the open air!"" He stalked out into the  verandah, put his hands in his pockets, and resumed the ""Recitativo of  Moses"", sotto voce, in the garden.",490.0,114.0,6.0,3.543859649122807,19.0,0.6491228070175439,0.043859649122807,42.0,0.0551020408163265,-0.1,0.5916666666666666,34.41863636363637,42.373409090909085,8.585077704545458,5.03545454545457,40.2,105.04545454545456,21.16590212458495,15.0,12.487095454545456,4.204545454545454,1.3295454545454546,88.0,1.0,0.7840909090909091,370.0,117.0,88.0,69.0,1.0,1.0,15.0,11.0,25.0,2.0,0.0,4.0,9.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.1428571428571428,0.1428571428571428
Mrs. Dalloway,Virginia Woolf,,Key Stage 3 (KS3),"This is the end""--after he had spoken for hours, it  seemed, with the tears running down his cheeks--it was as if she had  hit him in the face. She turned, she left him, went away. ""Clarissa!"" he cried. ""Clarissa!"" But she never came back. It was over. He went away that night. He never saw her again. *       *       *       *       *    It was awful, he cried, awful, awful! Still, the sun was hot. Still, one got over things. Still, life had  a way of adding day to day.",473.0,121.0,13.0,2.975206611570248,9.307692307692308,0.5454545454545454,0.0991735537190082,45.0,0.0782241014799154,-0.4150793650793651,0.5912698412698413,30.192941176470587,38.80176470588236,5.987020000000005,29.988235294117672,34.0,89.70588235294117,3.0,4.0,9.71014705882353,3.764705882352941,1.0705882352941176,85.0,1.0,0.6941176470588235,320.0,91.0,85.0,59.0,1.0,1.0,4.0,0.0,10.0,5.0,0.0,1.0,19.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.217391304347826,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.0434782608695652,0.0434782608695652
